Time,Timestamp,Latitude,Longitude,Altitude,Course,Speed,Bank,Pitch,Horizontal Error,Vertical Error
20:38:46,1.63E+09,38.4810588,-104.4242241,8494.694882,1.284497336,92.78357453,0.34,4.52,0.3,0.7
20:38:47,1.63E+09,38.4814892,-104.4242132,8497.716535,1.078437813,92.95166998,0.34,4.52,0.3,0.7
20:38:49,1.63E+09,38.4820069,-104.4242008,8501.978346,1.040105436,93.16437828,0.34,4.52,0.3,0.7
20:38:49,1.63E+09,38.4823526,-104.4241938,8504.616142,0.823913356,93.2753024,0.34,4.52,0.3,0.7
20:38:51,1.63E+09,38.482871,-104.4241835,8508.120079,0.980136787,93.1821003,0.34,4.52,0.3,0.7
20:38:51,1.63E+09,38.4832167,-104.4241751,8510.734908,1.134776341,93.24506935,0.34,4.52,0.3,0.7
20:38:53,1.63E+09,38.4837362,-104.4241608,8516.528871,1.298974398,93.46462362,0.34,4.52,0.3,0.7
20:38:53,1.63E+09,38.4841694,-104.4241482,8522.913386,1.299244587,93.44519017,0.34,4.52,0.3,0.7
20:38:55,1.63E+09,38.4850363,-104.4241192,8536.692913,1.651163111,93.77111663,-0.19,4.86,0.3,0.7
20:38:57,1.63E+09,38.4856469,-104.4240959,8544.852362,1.850269585,94.52012342,-0.19,4.86,0.3,0.7
20:38:58,1.63E+09,38.4859103,-104.4240845,8548.143045,1.971295337,94.93523356,-0.19,4.86,0.3,0.7
20:38:59,1.63E+09,38.4866175,-104.4240544,8556.279528,1.816087008,95.68521142,-0.19,4.86,0.3,0.7
20:39:00,1.63E+09,38.4868834,-104.4240436,8559.347113,1.81682506,95.64635407,-0.19,4.86,0.3,0.7
20:39:00,1.63E+09,38.4872375,-104.424029,8563.585958,1.867171815,95.45456932,-0.19,4.86,0.3,0.7
20:39:02,1.63E+09,38.4877671,-104.4240045,8569.914698,2.305103822,95.20879074,-0.19,4.86,0.3,0.6
20:39:03,1.63E+09,38.4881194,-104.423984,8574.41273,2.742471213,95.06568375,-0.19,4.86,0.3,0.6
20:39:04,1.63E+09,38.4885593,-104.4239545,8581.292651,3.115541882,95.13629506,-0.19,4.86,0.3,0.6
20:39:05,1.63E+09,38.489175,-104.4239115,8592.38189,3.10321851,95.15465051,-0.19,4.86,0.3,0.6
20:39:06,1.63E+09,38.4895273,-104.4238871,8599.071522,3.111728988,95.25275356,0.33,5.31,0.3,0.6
20:39:06,1.63E+09,38.4898802,-104.4238627,8606.046588,3.164293511,95.43275769,0.33,5.31,0.3,0.6
20:39:07,1.63E+09,38.4902332,-104.4238377,8612.877297,3.259496598,95.38324684,0.33,5.31,0.3,0.6
20:39:08,1.63E+09,38.4904978,-104.4238182,8618.274278,3.389784535,95.33742993,0.33,5.31,0.3,0.6
20:39:09,1.63E+09,38.4911151,-104.4237708,8630.364173,3.409633449,95.43675656,0.33,5.31,0.3,0.6
20:39:10,1.63E+09,38.49138,-104.4237512,8635.590551,3.267161318,95.50079492,0.33,5.31,0.3,0.6
20:39:12,1.63E+09,38.4922667,-104.4236912,8649.891732,2.779166864,96.21683862,0.33,5.31,0.3,0.6
20:39:13,1.63E+09,38.4929809,-104.4236541,8658.540026,2.179118283,96.62062793,0.33,5.31,0.3,0.7
20:39:14,1.63E+09,38.4933385,-104.4236366,8663.362861,2.195051767,96.4271269,0.33,5.31,0.3,0.7
20:39:15,1.63E+09,38.4936061,-104.4236233,8667.690289,2.24483594,96.27474788,0.33,5.31,0.3,0.7
20:39:16,1.63E+09,38.4943171,-104.4235889,8680.679134,2.139598476,95.80113083,-0.59,3.77,0.3,0.6
20:39:17,1.63E+09,38.4946715,-104.423572,8687.916667,2.130141534,95.70328195,-0.59,3.77,0.3,0.6
20:39:18,1.63E+09,38.4949367,-104.4235596,8692.53937,2.054572881,95.42635716,-0.59,3.77,0.3,0.6
20:39:19,1.63E+09,38.4954655,-104.4235368,8703.248031,1.851766104,95.04531544,-0.59,3.77,0.3,0.6
20:39:20,1.63E+09,38.4960816,-104.4235137,8714.872047,1.534864309,95.06866668,-0.59,3.77,0.3,0.6
20:39:21,1.63E+09,38.4963455,-104.4235053,8718.996063,1.336580844,95.00208988,-0.59,3.77,0.3,0.6
20:39:22,1.63E+09,38.4968738,-104.4234932,8727.240814,0.7498406,95.0621363,-0.59,3.77,0.3,0.7
20:39:23,1.63E+09,38.4972261,-104.4234879,8732.181759,0.632688412,95.05979114,-0.59,3.77,0.3,0.7
20:39:24,1.63E+09,38.497841,-104.4234797,8739.225722,0.446970941,94.68754631,-0.59,3.77,0.3,0.7
20:39:25,1.63E+09,38.4981922,-104.4234784,8743.494094,359.9529688,94.72357391,-0.59,3.77,0.3,0.7
20:39:26,1.63E+09,38.4984559,-104.4234807,8746.676509,359.4837301,94.92177982,-1.8,5.04,0.3,0.7
20:39:27,1.63E+09,38.4988966,-104.4234899,8751.32874,358.8645355,95.15043328,-1.8,5.04,0.3,0.7
20:39:28,1.63E+09,38.4991613,-104.4234972,8754.429134,358.7243702,95.17477507,-1.8,5.04,0.3,0.7
20:39:28,1.63E+09,38.4995146,-104.4235072,8758.851706,358.7493012,95.29052038,-1.8,5.04,0.3,0.7
20:39:30,1.63E+09,38.5001347,-104.4235236,8765.111549,358.7225843,95.9136857,-1.8,5.04,0.3,0.7
20:39:31,1.63E+09,38.5004905,-104.423535,8767.401575,358.4133613,96.17942375,-1.8,5.04,0.3,0.7
20:39:32,1.63E+09,38.5012954,-104.4235695,8773.589239,357.749309,97.01436522,-1.8,5.04,0.3,0.7
20:39:34,1.63E+09,38.5019271,-104.4236015,8778.799213,357.8013413,97.78905336,-1.8,5.04,0.3,0.7
20:39:34,1.63E+09,38.5022903,-104.4236167,8781.67979,358.3103156,98.22629545,-1.8,5.04,0.3,0.7
20:39:36,1.63E+09,38.502838,-104.4236284,8785.826772,359.5599662,98.71133433,-1.8,5.04,0.3,0.7
20:39:36,1.63E+09,38.5032043,-104.4236269,8789.150262,0.472856771,98.92561501,0.04,4.79,0.3,0.7
20:39:38,1.63E+09,38.503756,-104.4236125,8795.505249,1.513037009,99.38454302,0.04,4.79,0.3,0.6
20:39:38,1.63E+09,38.5041248,-104.4235974,8800.672572,1.925559731,99.50327103,0.04,4.79,0.3,0.6
20:39:39,1.63E+09,38.504494,-104.4235805,8807.014436,2.067340268,99.68691442,0.04,4.79,0.3,0.6
20:39:41,1.63E+09,38.5053262,-104.4235526,8824.931102,0.792468525,99.78708224,0.04,4.79,0.3,0.7
20:39:42,1.63E+09,38.5056955,-104.4235491,8834.721129,0.302201934,99.50678355,0.04,4.79,0.3,0.7
20:39:43,1.63E+09,38.5059715,-104.4235482,8842.116142,0.033676983,99.21383991,0.04,4.79,0.3,0.7
20:39:43,1.63E+09,38.5063385,-104.4235496,8851.968504,359.6733714,98.88497601,0.04,4.79,0.3,0.7
20:39:45,1.63E+09,38.5069778,-104.4235557,8868.94685,359.5812945,98.4194745,0.04,4.79,0.3,0.7
20:39:46,1.63E+09,38.5073421,-104.4235582,8876.236877,359.6827007,98.2822845,0.04,4.79,0.3,0.7
20:39:47,1.63E+09,38.5077975,-104.4235577,8884.895013,0.21518377,98.33978629,1.42,6.33,0.3,0.7
20:39:49,1.63E+09,38.5090771,-104.42354,8903.43832,0.938079457,98.54668518,1.42,6.33,0.3,0.7
20:39:50,1.63E+09,38.5094424,-104.4235316,8907.949475,1.050869819,98.56949444,1.42,6.33,0.3,0.7
20:39:51,1.63E+09,38.5097165,-104.4235257,8911.030184,0.914577053,98.64323619,1.42,6.33,0.3,0.7
20:39:52,1.63E+09,38.510174,-104.4235182,8916.391076,0.676025023,98.85137294,1.42,6.33,0.3,0.7
20:39:52,1.63E+09,38.5105407,-104.4235122,8920.016404,0.775891486,99.04795843,1.42,6.33,0.3,0.7
20:39:54,1.63E+09,38.5110914,-104.4235005,8925.367454,1.089825522,99.13456345,1.42,6.33,0.3,0.7
20:39:54,1.63E+09,38.511459,-104.4234906,8929.534121,1.199794928,99.33279287,1.42,6.33,0.3,0.7
20:39:56,1.63E+09,38.5121952,-104.4234654,8936.167979,1.727551121,99.29783258,1.42,6.33,0.3,0.7
20:39:57,1.63E+09,38.5124708,-104.4234553,8938.841864,1.582106079,99.27110471,1.69,5.06,0.3,0.7
20:39:58,1.63E+09,38.5130221,-104.4234408,8944.311024,0.887451883,99.14796194,1.69,5.06,0.3,0.7
20:39:59,1.63E+09,38.5132976,-104.4234365,8947.135827,0.641217963,99.00619991,1.69,5.06,0.3,0.7
20:40:00,1.63E+09,38.5141207,-104.4234278,8957.614829,0.464060765,98.40063561,1.69,5.06,0.3,0.7
20:40:01,1.63E+09,38.5145752,-104.423421,8963.690945,0.841020268,97.99975809,1.69,5.06,0.3,0.7
20:40:02,1.63E+09,38.5148471,-104.4234149,8967.368766,1.104552197,97.81299154,1.69,5.06,0.3,0.7
20:40:03,1.63E+09,38.515209,-104.4234048,8973.215223,1.382418023,97.49273896,1.69,5.06,0.3,0.7
20:40:04,1.63E+09,38.5156603,-104.4233874,8982.217848,1.990304636,97.38704544,1.69,5.06,0.3,0.7
20:40:06,1.63E+09,38.5164695,-104.4233503,8998.35958,1.5876268,96.82118473,1.69,5.06,0.3,0.7
20:40:07,1.63E+09,38.5170967,-104.4233359,9009.914698,0.794604085,96.71556408,8.62,4.73,0.3,0.7
20:40:08,1.63E+09,38.5173653,-104.4233314,9014.019029,0.714000893,96.71377277,8.62,4.73,0.3,0.7
20:40:09,1.63E+09,38.5180815,-104.423323,9025.334646,0.379894116,96.74726687,8.62,4.73,0.3,0.7
20:40:10,1.63E+09,38.5184402,-104.4233195,9030.833333,0.459735606,96.90376729,8.62,4.73,0.3,0.7
20:40:11,1.63E+09,38.5190691,-104.4233114,9039.701444,0.493521151,97.0403168,8.62,4.73,0.3,0.7
20:40:12,1.63E+09,38.5193393,-104.4233102,9043.562992,0.068713674,97.25060977,8.62,4.73,0.3,0.7
20:40:13,1.63E+09,38.5199721,-104.4233132,9050.813648,359.7608894,97.81510652,8.62,4.73,0.3,0.7
20:40:14,1.63E+09,38.5202445,-104.4233138,9052.683727,359.9659359,98.0864103,8.62,4.73,0.3,0.7
20:40:15,1.63E+09,38.5207003,-104.4233108,9054.678478,0.429597242,98.51680796,8.62,4.73,0.3,0.7
20:40:16,1.63E+09,38.5209746,-104.4233074,9055.170604,0.597396473,98.81098638,8.62,4.73,0.3,0.7
20:40:17,1.63E+09,38.5217097,-104.4232947,9058.208661,0.951483697,99.49968053,-3.48,5.25,0.3,0.7
20:40:18,1.63E+09,38.522079,-104.423285,9061.473097,1.250947089,99.72355137,-3.48,5.25,0.3,0.7
20:40:19,1.63E+09,38.5226344,-104.4232696,9068.110236,1.270060096,99.97704523,-3.48,5.25,0.3,0.7
20:40:20,1.63E+09,38.5232831,-104.423242,9077.424541,2.669717103,100.1583845,-3.48,5.25,0.3,0.7
20:40:24,1.63E+09,38.5250467,-104.4230883,9087.936352,4.892169101,100.7471553,-3.48,5.25,0.3,0.6
20:40:25,1.63E+09,38.5254186,-104.423044,9088.608924,5.555567708,100.7952722,-3.48,5.25,0.3,0.6
20:40:26,1.63E+09,38.5259764,-104.4229734,9090.154199,5.636881755,100.7311581,-3.48,5.25,0.3,0.6
20:40:28,1.63E+09,38.5265333,-104.4229077,9093.776247,4.998572417,100.3926052,-3.48,5.25,0.3,0.7
20:40:29,1.63E+09,38.5269963,-104.4228619,9097.834646,4.13948107,100.1749352,1.72,3.01,0.3,0.7
20:40:29,1.63E+09,38.5273666,-104.4228306,9100.738189,3.639469812,100.1349938,1.72,3.01,0.3,0.7
20:40:30,1.63E+09,38.5279215,-104.42279,9103.576115,3.025102493,99.8194429,1.72,3.01,0.3,0.7
20:40:32,1.63E+09,38.5284743,-104.422759,9106.023622,2.109057986,99.30052856,1.72,3.01,0.3,0.7
20:40:34,1.63E+09,38.5292973,-104.4227404,9110.685696,0.147669208,98.04784172,1.72,3.01,0.3,0.7
20:40:35,1.63E+09,38.5297497,-104.4227441,9115.137795,359.4390802,97.29407912,1.72,3.01,0.3,0.7
20:40:35,1.63E+09,38.5301091,-104.4227515,9118.740157,358.9753254,96.74117204,1.72,3.01,0.3,0.7
20:40:36,1.63E+09,38.5304667,-104.4227614,9122.103018,358.72697,96.24405742,1.72,3.01,0.3,0.7
20:40:37,1.63E+09,38.5308227,-104.4227714,9125.049213,358.7917506,95.87228825,1.72,3.01,0.3,0.7
20:40:38,1.63E+09,38.5314432,-104.4227865,9129.02231,358.9617662,95.47787785,1.72,3.01,0.3,0.7
20:40:40,1.63E+09,38.5321503,-104.4227997,9129.711286,359.3466861,95.46840907,1.69,5.93,0.3,0.7
20:40:41,1.63E+09,38.5326824,-104.4228042,9128.192257,359.7331322,95.98808212,1.69,5.93,0.3,0.7
20:40:43,1.63E+09,38.5333072,-104.4228041,9124.53084,0.034557161,96.68684252,1.69,5.93,0.3,0.7
20:40:43,1.63E+09,38.5337564,-104.4228031,9121.204068,0.068727411,97.23117134,1.69,5.93,0.3,0.7
20:40:44,1.63E+09,38.5341175,-104.4228019,9118.51706,0.114112137,97.60062541,1.69,5.93,0.3,0.7
20:40:46,1.63E+09,38.5347528,-104.4227986,9114.540682,0.24940625,98.24283129,1.69,5.93,0.3,0.7
20:40:46,1.63E+09,38.535118,-104.4227962,9112.329396,0.315862488,98.72936191,1.69,5.93,0.3,0.7
20:40:47,1.63E+09,38.5354847,-104.4227925,9109.753937,0.49469224,99.06200753,1.69,5.93,0.3,0.7
20:40:49,1.63E+09,38.5360376,-104.4227853,9107.253937,0.491893144,99.62570154,1.69,5.93,0.3,0.7
20:40:50,1.63E+09,38.5365939,-104.4227862,9108.622047,359.4332837,100.2295248,-1.03,5.47,0.3,0.7
20:40:50,1.63E+09,38.5369659,-104.4227937,9110.823491,358.9678553,100.3575359,-1.03,5.47,0.3,0.7
20:40:52,1.63E+09,38.5378011,-104.4228152,9120.026247,358.8058132,99.79921375,-1.03,5.47,0.3,0.7
20:40:53,1.63E+09,38.5380782,-104.4228225,9124.107612,358.8806469,99.50494946,-1.03,5.47,0.3,0.7
20:40:54,1.63E+09,38.5384463,-104.4228306,9129.64895,359.1348422,99.12793119,-1.03,5.47,0.3,0.7
20:40:54,1.63E+09,38.5388122,-104.4228357,9135.698819,359.4908684,98.44017143,-1.03,5.47,0.3,0.7
20:40:57,1.63E+09,38.5400705,-104.4228336,9162.883858,0.34950225,95.60005063,-1.03,5.47,0.3,0.7
20:40:58,1.63E+09,38.5404232,-104.4228305,9170.682415,0.434673605,94.80402398,-1.03,5.47,0.3,0.7
20:40:59,1.63E+09,38.5406857,-104.4228264,9176.125328,0.839048999,94.24768648,-1.03,5.47,0.3,0.7
20:41:00,1.63E+09,38.5413765,-104.4228051,9189.156824,1.553362325,92.50267605,0.78,2.51,0.3,0.7
20:41:01,1.63E+09,38.5417173,-104.4227936,9195.23294,1.456358634,91.779107,0.78,2.51,0.3,0.7
20:41:02,1.63E+09,38.5421403,-104.4227804,9201.784777,1.344437589,91.13307902,0.78,2.51,0.3,0.7
20:41:03,1.63E+09,38.5427299,-104.4227651,9207.401575,0.954637309,91.00399199,0.78,2.51,0.3,0.7
20:41:04,1.63E+09,38.5429824,-104.4227597,9207.749344,0.918123002,90.98360314,0.78,2.51,0.3,0.7
20:41:05,1.63E+09,38.543574,-104.4227454,9208.28084,1.178059659,91.71052948,0.78,2.51,0.3,0.7
20:41:06,1.63E+09,38.5439157,-104.4227352,9208.402231,1.418577219,92.65258653,0.78,2.51,0.3,0.7
20:41:07,1.63E+09,38.5441746,-104.4227267,9208.730315,1.476429857,93.54941598,0.78,2.51,0.3,0.7
20:41:08,1.63E+09,38.5446125,-104.4227135,9210.374016,1.26238377,95.29094664,0.78,2.51,0.3,0.7
20:41:09,1.63E+09,38.5450581,-104.4227021,9214.839239,1.150363061,96.82297015,0.78,2.51,0.3,0.7
20:41:10,1.63E+09,38.5454184,-104.4226907,9220.354331,1.690055,97.54567254,0.78,2.51,0.3,0.7
20:41:11,1.63E+09,38.5462353,-104.4226421,9240.744751,3.067494212,98.44126345,1.78,4.49,0.3,0.7
20:41:12,1.63E+09,38.5465093,-104.4226241,9250.708661,2.900145394,98.73769137,1.78,4.49,0.3,0.7
20:41:15,1.63E+09,38.547614,-104.4225589,9301.850394,2.618239862,99.99855903,1.78,4.49,0.3,0.7
20:41:16,1.63E+09,38.5481722,-104.4225251,9326.784777,2.75206096,100.8074098,1.78,4.49,0.3,0.7
20:41:16,1.63E+09,38.5485472,-104.4225027,9343.572835,2.589611978,101.5334937,1.78,4.49,0.3,0.7
20:41:17,1.63E+09,38.5488301,-104.4224869,9356.643701,2.533172884,102.0349136,1.78,4.49,0.3,0.7
20:41:18,1.63E+09,38.5492087,-104.4224653,9373.034777,2.58824665,102.4479242,1.78,4.49,0.3,0.7
20:41:20,1.63E+09,38.5500648,-104.4224229,9408.799213,2.051959925,103.1482154,1.78,4.49,0.3,0.7
20:41:20,1.63E+09,38.5504474,-104.4224062,9424.02231,1.841362089,103.4465057,1.78,4.49,0.3,0.7
20:41:21,1.63E+09,38.5507349,-104.4223967,9436.610892,1.258690661,103.5347013,3.37,7.13,0.3,0.7
20:41:22,1.63E+09,38.5511186,-104.4223896,9455.393701,0.580789585,103.5539161,3.37,7.13,0.3,0.7
20:41:23,1.63E+09,38.5515027,-104.4223867,9473.782808,0.214871595,103.6659556,3.37,7.13,0.3,0.7
20:41:24,1.63E+09,38.5518876,-104.4223855,9491.988189,0.075008458,103.9374539,3.37,7.13,0.3,0.7
20:41:25,1.63E+09,38.5525627,-104.422384,9519.970472,0.149764579,104.1126666,3.37,7.13,0.3,0.7
20:41:26,1.63E+09,38.5530441,-104.4223813,9535.600394,0.268035935,103.8801862,3.37,7.13,0.3,0.7
20:41:27,1.63E+09,38.5535243,-104.4223778,9549.10105,0.344179255,103.5504643,3.37,7.13,0.3,0.7
20:41:28,1.63E+09,38.5539083,-104.4223775,9560.187008,359.7743849,103.6660304,3.37,7.13,0.3,0.7
20:41:29,1.63E+09,38.5545824,-104.4223842,9581.870079,359.7006406,104.1720481,3.37,7.13,0.3,0.7
20:41:30,1.63E+09,38.5548722,-104.4223844,9591.440289,0.074742868,104.3067841,3.37,7.13,0.3,0.7
20:41:31,1.63E+09,38.5552588,-104.422381,9603.996063,0.512604667,104.2914307,3.37,7.13,0.3,0.7
20:41:32,1.63E+09,38.5561273,-104.4223641,9632.431102,1.04726004,104.2269132,0.18,5.77,0.3,0.7
20:41:34,1.63E+09,38.5568994,-104.4223415,9655.567585,1.421943658,104.1832701,0.18,5.77,0.3,0.7
20:41:35,1.63E+09,38.5572845,-104.4223294,9666.715879,1.416276917,103.8135715,0.18,5.77,0.3,0.7
20:41:36,1.63E+09,38.5575722,-104.4223197,9675.088583,1.606103677,103.3364935,0.18,5.77,0.3,0.7
20:41:36,1.63E+09,38.5581427,-104.4222956,9692.998688,2.10255303,102.2567482,0.18,5.77,0.3,0.7
20:41:38,1.63E+09,38.5588016,-104.4222591,9712.408136,2.914000779,101.3275643,0.18,5.77,0.3,0.7
20:41:39,1.63E+09,38.5590825,-104.4222397,9720.446194,3.163938904,101.0784799,0.18,5.77,0.3,0.7
20:41:39,1.63E+09,38.5594562,-104.4222134,9730.908793,3.148592246,100.8628408,0.18,5.77,0.3,0.7
20:41:41,1.63E+09,38.5602019,-104.4221623,9750.337927,3.266384206,100.640821,0.18,5.77,0.3,0.7
20:41:42,1.63E+09,38.5604804,-104.4221409,9756.391076,3.495399393,100.4308922,0.18,5.77,0.3,0.7
20:41:43,1.63E+09,38.5612215,-104.4220834,9771.09252,3.284772981,100.078027,1.86,5.22,0.3,0.7
20:41:44,1.63E+09,38.5614986,-104.4220628,9775.541339,3.413598275,99.8964662,1.86,5.22,0.3,0.7
20:41:45,1.63E+09,38.5617749,-104.4220409,9778.569554,3.590278855,99.64264601,1.86,5.22,0.3,0.7
20:41:46,1.63E+09,38.562691,-104.421968,9785.659449,3.339971632,98.75954402,1.86,5.22,0.3,0.7
20:41:47,1.63E+09,38.5630558,-104.421941,9788.015092,3.315326855,98.48447967,1.86,5.22,0.3,0.7
20:41:49,1.63E+09,38.5641442,-104.4218553,9796.112205,3.864846782,97.76445036,1.86,5.22,0.3,0.7
20:41:50,1.63E+09,38.5645053,-104.4218234,9798.595801,4.020567104,97.58790116,1.86,5.22,0.3,0.7
20:41:51,1.63E+09,38.5647758,-104.4217986,9799.478346,4.157986592,97.58514624,1.86,5.22,0.3,0.7
20:41:52,1.63E+09,38.565046,-104.4217726,9799.865486,4.389071838,97.53657883,1.86,5.22,0.3,0.7
20:41:53,1.63E+09,38.5657672,-104.4216992,9801.243438,4.528037036,97.75001956,2.95,5.11,0.3,0.7
20:41:54,1.63E+09,38.5663983,-104.4216382,9802.837927,4.335594648,97.45165752,2.95,5.11,0.3,0.7
20:41:55,1.63E+09,38.5666681,-104.4216121,9804.163386,4.388170783,97.30251398,2.95,5.11,0.3,0.7
20:41:57,1.63E+09,38.5672069,-104.4215598,9807.81168,4.406618772,97.14895461,2.95,5.11,0.3,0.7
20:41:57,1.63E+09,38.5677448,-104.421506,9811.512467,4.516699201,97.00752763,2.95,5.11,0.3,0.7
20:41:58,1.63E+09,38.5681029,-104.4214704,9814.163386,4.419871139,96.85824246,2.95,5.11,0.3,0.7
20:42:00,1.63E+09,38.5687289,-104.4214093,9819.855643,4.402237335,96.73896718,2.95,5.11,0.3,0.7
20:42:00,1.63E+09,38.5690864,-104.421373,9822.709974,4.578974649,96.66490242,2.95,5.11,0.3,0.7
20:42:01,1.63E+09,38.5694433,-104.4213361,9826.122047,4.583578317,96.56802072,2.95,5.11,0.3,0.7
20:42:03,1.63E+09,38.570067,-104.4212746,9832.083333,4.355216769,96.24551984,2.95,5.11,0.3,0.7
20:42:04,1.63E+09,38.5704223,-104.4212399,9836.440289,4.423614241,96.02038123,-0.34,6.13,0.3,0.7
20:42:04,1.63E+09,38.5707764,-104.4212038,9841.21063,4.658339996,95.73958246,-0.34,6.13,0.3,0.7
20:42:07,1.63E+09,38.5719221,-104.4210696,9855.374016,5.790775801,95.36570406,-0.34,6.13,0.3,0.7
20:42:08,1.63E+09,38.5726247,-104.4209761,9862.591864,6.111768671,95.30411832,-0.34,6.13,0.3,0.7
20:42:09,1.63E+09,38.5730634,-104.4209148,9866.322178,6.380185641,95.3334368,-0.34,6.13,0.3,0.7
20:42:10,1.63E+09,38.5733267,-104.4208765,9868.175853,6.590423861,95.35364251,-0.34,6.13,0.3,0.7
20:42:11,1.63E+09,38.5736779,-104.4208234,9870.580709,6.876132318,95.46853375,-0.34,6.13,0.3,0.7
20:42:12,1.63E+09,38.5743788,-104.4207128,9873.307087,6.971097295,95.13525249,-0.34,6.13,0.3,0.7
20:42:13,1.63E+09,38.5748169,-104.4206494,9877.975722,6.10760901,95.18608124,-0.34,6.13,0.3,0.7
20:42:14,1.63E+09,38.5750803,-104.4206157,9881.729003,5.568504088,95.15314154,-0.87,5.41,0.3,0.7
20:42:15,1.63E+09,38.5756078,-104.4205561,9889.872047,4.727636603,95.04691557,-0.87,5.41,0.3,0.7
20:42:16,1.63E+09,38.5760466,-104.4205127,9898.129921,4.297048612,94.95157451,-0.87,5.41,0.3,0.7
20:42:17,1.63E+09,38.5763095,-104.4204879,9902.631234,4.171778298,94.85824483,-0.87,5.41,0.3,0.7
20:42:18,1.63E+09,38.5765723,-104.420464,9906.630577,4.009446777,94.80005421,-0.87,5.41,0.3,0.7
20:42:19,1.63E+09,38.5772718,-104.4204042,9915.364173,3.685703948,94.64716355,-0.87,5.41,0.3,0.7
20:42:20,1.63E+09,38.5777103,-104.4203671,9918.687664,3.841320356,95.17061233,-0.87,5.41,0.3,0.7
20:42:21,1.63E+09,38.5780635,-104.4203356,9920.830052,4.008689754,95.9301613,-0.87,5.41,0.3,0.7
20:42:22,1.63E+09,38.5784198,-104.4203031,9922.404856,4.116810662,96.66410304,-0.87,5.41,0.3,0.7
20:42:23,1.63E+09,38.5789587,-104.4202509,9927.175197,4.539760784,97.49811054,-0.87,5.41,0.3,0.7
20:42:24,1.63E+09,38.5796842,-104.4201772,9936.492782,4.430748518,98.63386633,-0.87,5.41,0.3,0.7
20:42:25,1.63E+09,38.5800495,-104.4201392,9941.722441,4.821576604,98.98093554,0.93,4.71,0.3,0.7
20:42:26,1.63E+09,38.5804155,-104.420097,9945.636483,5.388678725,99.14659759,0.93,4.71,0.3,0.7
20:42:27,1.63E+09,38.5807819,-104.4200501,9949.051837,5.826569566,99.37734,0.93,4.71,0.3,0.7
20:42:28,1.63E+09,38.5815151,-104.4199574,9955.006562,5.372900901,99.43688942,0.93,4.71,0.3,0.7
20:42:29,1.63E+09,38.5819732,-104.4199033,9959.192913,5.234032173,99.29740068,0.93,4.71,0.3,0.7
20:42:30,1.63E+09,38.5823393,-104.4198596,9963.169291,5.361062732,99.23972081,0.93,4.71,0.3,0.7
20:42:31,1.63E+09,38.5827057,-104.4198153,9967.73622,5.408464162,99.40366299,0.93,4.71,0.3,0.7
20:42:32,1.63E+09,38.5833481,-104.4197398,9977.14895,5.100174177,99.49109773,0.93,4.71,0.3,0.7
20:42:33,1.63E+09,38.5837159,-104.4196992,9983.366142,4.81284731,99.62340312,0.93,4.71,0.3,0.7
20:42:34,1.63E+09,38.583992,-104.4196706,9988.402231,4.55741902,99.56751169,0.93,4.71,0.3,0.7
20:42:35,1.63E+09,38.5844528,-104.4196253,9997.831365,4.349020014,99.71476238,-8.17,4.82,0.3,0.7
20:42:36,1.63E+09,38.5849136,-104.4195818,10007.05381,4.171597404,99.67227293,-8.17,4.82,0.3,0.8
20:42:37,1.63E+09,38.58519,-104.4195567,10012.95276,4.048989782,99.65694682,-8.17,4.82,0.3,0.8
20:42:38,1.63E+09,38.5858344,-104.4195021,10026.52559,3.639154843,99.53114949,-8.17,4.82,0.3,0.8
20:42:39,1.63E+09,38.5862026,-104.419473,10034.20604,3.52746805,99.51900049,-8.17,4.82,0.3,0.8
20:42:40,1.63E+09,38.586754,-104.4194303,10045.86942,3.41591894,99.17620507,-8.17,4.82,0.3,0.8
20:42:41,1.63E+09,38.5874857,-104.4193713,10063.39239,3.766706184,98.53250316,-8.17,4.82,0.3,0.8
20:42:42,1.63E+09,38.5877588,-104.4193473,10071.41076,3.981447155,98.26523235,-8.17,4.82,0.3,0.8
20:42:43,1.63E+09,38.5881214,-104.4193137,10082.4836,4.260778127,97.85143258,-8.17,4.82,0.3,0.8
20:42:44,1.63E+09,38.5883925,-104.4192869,10091.4895,4.473908099,97.6842568,-8.17,4.82,0.3,0.8
20:42:45,1.63E+09,38.5890229,-104.4192207,10110.85958,4.772185224,97.43279631,-8.17,4.82,0.3,0.8
20:42:46,1.63E+09,38.5894722,-104.4191714,10121.16142,4.916688636,97.29754325,1.27,5.86,0.3,0.7
20:42:47,1.63E+09,38.5899211,-104.4191237,10129.72769,4.607704145,97.27334227,1.27,5.86,0.3,0.7
20:42:48,1.63E+09,38.5903716,-104.4190796,10138.60892,4.074242928,97.67232103,1.27,5.86,0.3,0.7
20:42:49,1.63E+09,38.5910994,-104.4190379,10154.99016,1.342712145,98.71609033,1.27,5.86,0.3,0.7
20:42:50,1.63E+09,38.5915577,-104.4190318,10165.50197,0.359498213,99.13802044,1.27,5.86,0.3,0.7
20:42:51,1.63E+09,38.5919261,-104.4190295,10172.99869,0.19001652,99.64201652,1.27,5.86,0.3,0.7
20:42:52,1.63E+09,38.5922961,-104.4190277,10179.34383,0.334147336,99.99306104,1.27,5.86,0.3,0.7
20:42:53,1.63E+09,38.5926674,-104.4190232,10185.50525,0.710333595,100.3489644,1.27,5.86,0.3,0.7
